Ensembl Id	Gene Name	Description	Entrez	Genbank	UniGene
ENSG00000165887	ANKRD2	ankyrin repeat domain 2 (stretch responsive muscle) [Source:HGNC Symbol;Acc:495]	26287	CAC19412	Hs.73708
ENSG00000165912	PACSIN3	protein kinase C and casein kinase substrate in neurons 3 [Source:HGNC Symbol;Acc:8572]	29763		Hs.736374
ENSG00000165949	IFI27	"interferon, alpha-inducible protein 27 [Source:HGNC Symbol;Acc:5397]"	3429	CAA47739	Hs.670794
ENSG00000166167	BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:1144]	8945	BAH12210	Hs.713753
ENSG00000166220	TBATA	"thymus, brain and testes associated [Source:HGNC Symbol;Acc:23511]"	219793		
ENSG00000166278	C2	complement component 2 [Source:HGNC Symbol;Acc:1248]	717	AAH29781	Hs.408903
ENSG00000166311	SMPD1	"sphingomyelin phosphodiesterase 1, acid lysosomal [Source:HGNC Symbol;Acc:11120]"	6609	EAW68727	Hs.726823
ENSG00000166313	APBB1	"amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65) [Source:HGNC Symbol;Acc:581]"	322		Hs.372840
ENSG00000166363	OR10A5	"olfactory receptor, family 10, subfamily A, member 5 [Source:HGNC Symbol;Acc:15131]"	144124	DAA04694	Hs.447478
ENSG00000166441	RPL27A	ribosomal protein L27a [Source:HGNC Symbol;Acc:10329]	6157		Hs.745527
ENSG00000166448	TMEM130	transmembrane protein 130 [Source:HGNC Symbol;Acc:25429]	222865	BAH11837	Hs.627970
ENSG00000166510	CCDC68	coiled-coil domain containing 68 [Source:HGNC Symbol;Acc:24350]	80323		Hs.120790
ENSG00000166526	ZNF3	zinc finger protein 3 [Source:HGNC Symbol;Acc:13089]	7551		Hs.696997
ENSG00000166589	CDH16	"cadherin 16, KSP-cadherin [Source:HGNC Symbol;Acc:1755]"	1014		Hs.513660
ENSG00000166592	RRAD	Ras-related associated with diabetes [Source:HGNC Symbol;Acc:10446]	6236		Hs.1027
ENSG00000166710	B2M	beta-2-microglobulin [Source:HGNC Symbol;Acc:914]	567	AAD14387	Hs.734579
ENSG00000166741	NNMT	nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:7861]	4837		Hs.731965
ENSG00000166801	FAM111A	"family with sequence similarity 111, member A [Source:HGNC Symbol;Acc:24725]"	63901		Hs.150651
ENSG00000166821	PEX11A	peroxisomal biogenesis factor 11 alpha [Source:HGNC Symbol;Acc:8852]	8800	BAG62600	Hs.736519
ENSG00000166825	ANPEP	alanyl (membrane) aminopeptidase [Source:HGNC Symbol;Acc:500]	290		Hs.1239
ENSG00000166828	SCNN1G	"sodium channel, non-voltage-gated 1, gamma subunit [Source:HGNC Symbol;Acc:10602]"	6340	ABD72220	Hs.371727
ENSG00000166920	C15orf48	chromosome 15 open reading frame 48 [Source:HGNC Symbol;Acc:29898]	84419		Hs.112242
ENSG00000166923	GREM1	"gremlin 1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:2001]"	26585		Hs.713838
ENSG00000166946	CCNDBP1	cyclin D-type binding-protein 1 [Source:HGNC Symbol;Acc:1587]	23582		Hs.723766
ENSG00000167074	TEF	thyrotrophic embryonic factor [Source:HGNC Symbol;Acc:11722]	7008		Hs.614502
ENSG00000167191	GPRC5B	"G protein-coupled receptor, family C, group 5, member B [Source:HGNC Symbol;Acc:13308]"	51704	BAH13817	Hs.737868
ENSG00000167216	KATNAL2	katanin p60 subunit A-like 2 [Source:HGNC Symbol;Acc:25387]	83473	EAW62904	Hs.404137
ENSG00000167346	MMP26	matrix metallopeptidase 26 [Source:HGNC Symbol;Acc:14249]	56547	AAF80180	Hs.204732
ENSG00000167491	GATAD2A	GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:29989]	54815	BAG59359	Hs.721056
ENSG00000167548	KMT2D	lysine (K)-specific methyltransferase 2D [Source:HGNC Symbol;Acc:7133]	8085		Hs.731384
ENSG00000167552	TUBA1A	"tubulin, alpha 1a [Source:HGNC Symbol;Acc:20766]"	7846		Hs.728763
ENSG00000167562	ZNF701	zinc finger protein 701 [Source:HGNC Symbol;Acc:25597]	55762	AAH80612	Hs.235167
ENSG00000167615	LENG8	leukocyte receptor cluster (LRC) member 8 [Source:HGNC Symbol;Acc:15500]	114823		Hs.502378
ENSG00000167656	LY6D	"lymphocyte antigen 6 complex, locus D [Source:HGNC Symbol;Acc:13348]"	8581	CAA58014	Hs.415762
ENSG00000167657	DAPK3	death-associated protein kinase 3 [Source:HGNC Symbol;Acc:2676]	1613		Hs.631844
ENSG00000167703	SLC43A2	"solute carrier family 43 (amino acid system L transporter), member 2 [Source:HGNC Symbol;Acc:23087]"	124935		Hs.739281
ENSG00000167751	KLK2	kallikrein-related peptidase 2 [Source:HGNC Symbol;Acc:6363]	3817	AAR10468	
ENSG00000167755	KLK6	kallikrein-related peptidase 6 [Source:HGNC Symbol;Acc:6367]	5653		Hs.79361
ENSG00000168003	SLC3A2	"solute carrier family 3 (amino acid transporter heavy chain), member 2 [Source:HGNC Symbol;Acc:11026]"	6520		Hs.502769
ENSG00000168004	HRASLS5	"HRAS-like suppressor family, member 5 [Source:HGNC Symbol;Acc:24978]"	117245	BAH08633	Hs.410316
ENSG00000168016	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:29011]	9881	BAA20800	Hs.170999
ENSG00000168062	BATF2	"basic leucine zipper transcription factor, ATF-like 2 [Source:HGNC Symbol;Acc:25163]"	116071		Hs.124840
ENSG00000168131	OR2B2	"olfactory receptor, family 2, subfamily B, member 2 [Source:HGNC Symbol;Acc:13966]"	81697	DAA04759	Hs.307111
ENSG00000168228	ZCCHC4	"zinc finger, CCHC domain containing 4 [Source:HGNC Symbol;Acc:22917]"	29063		Hs.278945
ENSG00000168268	NT5DC2	5'-nucleotidase domain containing 2 [Source:HGNC Symbol;Acc:25717]	64943	AAD20044	
ENSG00000168298	HIST1H1E	"histone cluster 1, H1e [Source:HGNC Symbol;Acc:4718]"	3008	ABN72277	
ENSG00000168300	PCMTD1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1 [Source:HGNC Symbol;Acc:30483]	115294		Hs.744503
ENSG00000168310	IRF2	interferon regulatory factor 2 [Source:HGNC Symbol;Acc:6117]	3660		Hs.627315
ENSG00000168394	TAP1	"transporter 1, ATP-binding cassette, sub-family B (MDR/TAP) [Source:HGNC Symbol;Acc:43]"	6890	AAD14054	
ENSG00000168404	MLKL	mixed lineage kinase domain-like [Source:HGNC Symbol;Acc:26617]	197259		Hs.119878
ENSG00000168411	RFWD3	ring finger and WD repeat domain 3 [Source:HGNC Symbol;Acc:25539]	55159		Hs.567525
ENSG00000168439	STIP1	stress-induced-phosphoprotein 1 [Source:HGNC Symbol;Acc:11387]	10963		Hs.702077
ENSG00000168447	SCNN1B	"sodium channel, non-voltage-gated 1, beta subunit [Source:HGNC Symbol;Acc:10600]"	6338		Hs.414614
ENSG00000168468	ATF6B	activating transcription factor 6 beta [Source:HGNC Symbol;Acc:2349]	1388		Hs.42853
ENSG00000168582	CRYGA	"crystallin, gamma A [Source:HGNC Symbol;Acc:2408]"	1418	AAA52108	
ENSG00000168610	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor) [Source:HGNC Symbol;Acc:11364]	6774		Hs.463059
ENSG00000168621	GDNF	glial cell derived neurotrophic factor [Source:HGNC Symbol;Acc:4232]	2668	AAA67910	Hs.609874
ENSG00000168675	LDLRAD4	low density lipoprotein receptor class A domain containing 4 [Source:HGNC Symbol;Acc:1224]	753	AAC52023	Hs.737478
ENSG00000168679	SLC16A4	"solute carrier family 16, member 4 [Source:HGNC Symbol;Acc:10925]"	9122		Hs.713338
ENSG00000168748	CA7	carbonic anhydrase VII [Source:HGNC Symbol;Acc:1381]	766		Hs.37014
ENSG00000168754	FAM178B	"family with sequence similarity 178, member B [Source:HGNC Symbol;Acc:28036]"	51252	BAG53678	Hs.107922
ENSG00000168779	SHOX2	short stature homeobox 2 [Source:HGNC Symbol;Acc:10854]	6474	CAA05342	Hs.55967
ENSG00000168826	ZBTB49	zinc finger and BTB domain containing 49 [Source:HGNC Symbol;Acc:19883]	166793	AAI09089	Hs.419997
ENSG00000168907	PLA2G4F	"phospholipase A2, group IVF [Source:HGNC Symbol;Acc:27396]"	255189	BAD18801	
ENSG00000168939	SPRY3	sprouty homolog 3 (Drosophila) [Source:HGNC Symbol;Acc:11271]	10251	BAF82232	Hs.381912
ENSG00000168961	LGALS9	"lectin, galactoside-binding, soluble, 9 [Source:HGNC Symbol;Acc:6570]"	3965	BAG63109	Hs.81337
ENSG00000169031	COL4A3	"collagen, type IV, alpha 3 (Goodpasture antigen) [Source:HGNC Symbol;Acc:2204]"	1285		Hs.570065
ENSG00000169035	KLK7	kallikrein-related peptidase 7 [Source:HGNC Symbol;Acc:6368]	5650		Hs.151254
ENSG00000169067	ACTBL2	"actin, beta-like 2 [Source:HGNC Symbol;Acc:17780]"	345651	EAW54967	Hs.482167
ENSG00000169071	ROR2	receptor tyrosine kinase-like orphan receptor 2 [Source:HGNC Symbol;Acc:10257]	4920	AAA60276	Hs.735041
ENSG00000169118	CSNK1G1	"casein kinase 1, gamma 1 [Source:HGNC Symbol;Acc:2454]"	53944		Hs.646508
ENSG00000169180	XPO6	exportin 6 [Source:HGNC Symbol;Acc:19733]	23214	BAA20825	Hs.460468
ENSG00000169184	MN1	meningioma (disrupted in balanced translocation) 1 [Source:HGNC Symbol;Acc:7180]	4330		Hs.618049
ENSG00000169203	RP11-231C14.4	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:A8MQ56]			Hs.729431
ENSG00000169213	RAB3B	"RAB3B, member RAS oncogene family [Source:HGNC Symbol;Acc:9778]"	5865	AAA60243	Hs.622276
ENSG00000169223	LMAN2	"lectin, mannose-binding 2 [Source:HGNC Symbol;Acc:16986]"	10960		
ENSG00000169239	CA5B	"carbonic anhydrase VB, mitochondrial [Source:HGNC Symbol;Acc:1378]"	11238	BAA76671	Hs.653287
ENSG00000169241	SLC50A1	"solute carrier family 50 (sugar efflux transporter), member 1 [Source:HGNC Symbol;Acc:30657]"	55974	AAF17233	Hs.292154
ENSG00000169245	CXCL10	chemokine (C-X-C motif) ligand 10 [Source:HGNC Symbol;Acc:10637]	3627	CAA26370	Hs.632586
ENSG00000169247	SH3TC2	SH3 domain and tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:29427]	79628	AAI14487	Hs.692108
ENSG00000169248	CXCL11	chemokine (C-X-C motif) ligand 11 [Source:HGNC Symbol;Acc:10638]	6373	AAK52900	Hs.632592
ENSG00000169282	KCNAB1	"potassium voltage-gated channel, shaker-related subfamily, beta member 1 [Source:HGNC Symbol;Acc:6228]"	7881	BAH13931	Hs.654519
ENSG00000169330	KIAA1024	KIAA1024 [Source:HGNC Symbol;Acc:29172]	23251		Hs.301654
ENSG00000169429	IL8	interleukin 8 [Source:HGNC Symbol;Acc:6025]	3576		Hs.632880
ENSG00000169432	SCN9A	"sodium channel, voltage-gated, type IX, alpha subunit [Source:HGNC Symbol;Acc:10597]"	6335		Hs.714528
ENSG00000169474	SPRR1A	small proline-rich protein 1A [Source:HGNC Symbol;Acc:11259]	6698	AAU88143	Hs.46320
ENSG00000169583	CLIC3	chloride intracellular channel 3 [Source:HGNC Symbol;Acc:2064]	9022	CAG46863	
ENSG00000169605	GKN1	gastrokine 1 [Source:HGNC Symbol;Acc:23217]	56287	AAR21211	
ENSG00000169851	PCDH7	protocadherin 7 [Source:HGNC Symbol;Acc:8659]	5099		Hs.705852
ENSG00000169862	CTNND2	"catenin (cadherin-associated protein), delta 2 [Source:HGNC Symbol;Acc:2516]"	1501	BAG61314	Hs.713147
ENSG00000169871	TRIM56	tripartite motif containing 56 [Source:HGNC Symbol;Acc:19028]	81844		Hs.521092
ENSG00000169896	ITGAM	"integrin, alpha M (complement component 3 receptor 3 subunit) [Source:HGNC Symbol;Acc:6149]"	3684		Hs.172631
ENSG00000169908	TM4SF1	transmembrane 4 L six family member 1 [Source:HGNC Symbol;Acc:11853]	4071		Hs.745146
ENSG00000170289	CNGB3	cyclic nucleotide gated channel beta 3 [Source:HGNC Symbol;Acc:2153]	54714	AAF86274	Hs.154433
ENSG00000170298	LGALS9B	"lectin, galactoside-binding, soluble, 9B [Source:HGNC Symbol;Acc:24842]"	284194		Hs.610820
ENSG00000170345	FOS	FBJ murine osteosarcoma viral oncogene homolog [Source:HGNC Symbol;Acc:3796]	2353		Hs.745302
ENSG00000170369	CST2	cystatin SA [Source:HGNC Symbol;Acc:2474]	1470	AAA36116	
ENSG00000170396	ZNF804A	zinc finger protein 804A [Source:HGNC Symbol;Acc:21711]	91752	AAP92799	Hs.159528
ENSG00000170421	KRT8	keratin 8 [Source:HGNC Symbol;Acc:6446]	3856		Hs.742051
ENSG00000170454	KRT75	keratin 75 [Source:HGNC Symbol;Acc:24431]	9119	CAA76730	Hs.697046
ENSG00000170515	PA2G4	"proliferation-associated 2G4, 38kDa [Source:HGNC Symbol;Acc:8550]"	5036		Hs.708887
ENSG00000170540	ARL6IP1	ADP-ribosylation factor-like 6 interacting protein 1 [Source:HGNC Symbol;Acc:697]	23204		Hs.712690
ENSG00000170542	SERPINB9	"serpin peptidase inhibitor, clade B (ovalbumin), member 9 [Source:HGNC Symbol;Acc:8955]"	5272	CAE45712	Hs.638732
ENSG00000170581	STAT2	"signal transducer and activator of transcription 2, 113kDa [Source:HGNC Symbol;Acc:11363]"	6773		Hs.530595
ENSG00000170624	SGCD	"sarcoglycan, delta (35kDa dystrophin-associated glycoprotein) [Source:HGNC Symbol;Acc:10807]"	6444		Hs.708327
ENSG00000170638	TRABD	TraB domain containing [Source:HGNC Symbol;Acc:28805]	80305	EAW73500	Hs.517731
ENSG00000170734	POLH	"polymerase (DNA directed), eta [Source:HGNC Symbol;Acc:9181]"	5429		Hs.655467
ENSG00000170775	GPR37	G protein-coupled receptor 37 (endothelin receptor type B-like) [Source:HGNC Symbol;Acc:4494]	2861	CAA73080	Hs.731392
ENSG00000170782	OR10A4	"olfactory receptor, family 10, subfamily A, member 4 [Source:HGNC Symbol;Acc:15130]"	283297	AAG45205	Hs.448685
ENSG00000170802	FOXN2	forkhead box N2 [Source:HGNC Symbol;Acc:5281]	3344	AAH69731	Hs.697252
ENSG00000171016	PYGO1	pygopus family PHD finger 1 [Source:HGNC Symbol;Acc:30256]	26108	ABU93489	Hs.87194
ENSG00000171049	FPR2	formyl peptide receptor 2 [Source:HGNC Symbol;Acc:3827]	2358	AAA58481	Hs.99855
ENSG00000171100	MTM1	myotubularin 1 [Source:HGNC Symbol;Acc:7448]	4534	BAH12477	Hs.655056
ENSG00000171105	INSR	insulin receptor [Source:HGNC Symbol;Acc:6091]	3643	ABP68903	Hs.694195
ENSG00000171223	JUNB	jun B proto-oncogene [Source:HGNC Symbol;Acc:6205]	3726	AAV38565	Hs.25292
ENSG00000171302	CANT1	calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:19721]	124583		Hs.739335
ENSG00000171345	KRT19	keratin 19 [Source:HGNC Symbol;Acc:6436]	3880		
ENSG00000171346	KRT15	keratin 15 [Source:HGNC Symbol;Acc:6421]	3866		Hs.654570
ENSG00000171385	KCND3	"potassium voltage-gated channel, Shal-related subfamily, member 3 [Source:HGNC Symbol;Acc:6239]"	3752	AAC05121	Hs.731722
ENSG00000171401	KRT13	keratin 13 [Source:HGNC Symbol;Acc:6415]	3860		Hs.654550
ENSG00000171435	KSR2	kinase suppressor of ras 2 [Source:HGNC Symbol;Acc:18610]	283455		Hs.641999
ENSG00000171451	DSEL	dermatan sulfate epimerase-like [Source:HGNC Symbol;Acc:18144]	92126	AAN32895	Hs.642330
ENSG00000171475	WIPF2	"WAS/WASL interacting protein family, member 2 [Source:HGNC Symbol;Acc:30923]"	147179	BAG51456	Hs.731598
ENSG00000171487	NLRP5	"NLR family, pyrin domain containing 5 [Source:HGNC Symbol;Acc:21269]"	126206		Hs.356872
ENSG00000171522	PTGER4	prostaglandin E receptor 4 (subtype EP4) [Source:HGNC Symbol;Acc:9596]	5734	AAH27934	Hs.639954
ENSG00000171557	FGG	fibrinogen gamma chain [Source:HGNC Symbol;Acc:3694]	2266		Hs.727584
ENSG00000171587	DSCAM	Down syndrome cell adhesion molecule [Source:HGNC Symbol;Acc:3039]	1826	AAL56711	Hs.160418
ENSG00000171617	ENC1	ectodermal-neural cortex 1 (with BTB domain) [Source:HGNC Symbol;Acc:3345]	8507		Hs.686685
ENSG00000171777	RASGRP4	RAS guanyl releasing protein 4 [Source:HGNC Symbol;Acc:18958]	115727	AAK85701	Hs.733690
ENSG00000171860	C3AR1	complement component 3a receptor 1 [Source:HGNC Symbol;Acc:1319]	719		Hs.591148
ENSG00000171914	TLN2	talin 2 [Source:HGNC Symbol;Acc:15447]	83660		Hs.731758
ENSG00000171916	LGALS9C	"lectin, galactoside-binding, soluble, 9C [Source:HGNC Symbol;Acc:33874]"	284194	BAF98709	Hs.462402
ENSG00000171942	OR10H2	"olfactory receptor, family 10, subfamily H, member 2 [Source:HGNC Symbol;Acc:8173]"	26538	AAC14388	Hs.247694
ENSG00000172007	RAB33B	"RAB33B, member RAS oncogene family [Source:HGNC Symbol;Acc:16075]"	83452	AAL83916	Hs.630352
ENSG00000172020	GAP43	growth associated protein 43 [Source:HGNC Symbol;Acc:4140]	2596	AAV38576	
ENSG00000172116	CD8B	CD8b molecule [Source:HGNC Symbol;Acc:1707]	926		Hs.534308
ENSG00000172123	SLFN12	schlafen family member 12 [Source:HGNC Symbol;Acc:25500]	55106		Hs.663548
ENSG00000172183	ISG20	interferon stimulated exonuclease gene 20kDa [Source:HGNC Symbol;Acc:6130]	3669		Hs.459265
ENSG00000172201	ID4	"inhibitor of DNA binding 4, dominant negative helix-loop-helix protein [Source:HGNC Symbol;Acc:5363]"	3400	AAA73923	Hs.636289
ENSG00000172208	OR4X2	"olfactory receptor, family 4, subfamily X, member 2 [Source:HGNC Symbol;Acc:15184]"	119764	BAC06065	Hs.553565
ENSG00000172236	TPSAB1	tryptase alpha/beta 1 [Source:HGNC Symbol;Acc:12019]	7177	AAC83172	Hs.405479
ENSG00000172296	SPTLC3	"serine palmitoyltransferase, long chain base subunit 3 [Source:HGNC Symbol;Acc:16253]"	55304		Hs.425023
ENSG00000172320	OR5A1	"olfactory receptor, family 5, subfamily A, member 1 [Source:HGNC Symbol;Acc:8319]"	219982	BAC06023	Hs.553649
ENSG00000172345	STARD5	StAR-related lipid transfer (START) domain containing 5 [Source:HGNC Symbol;Acc:18065]	80765		Hs.513075
ENSG00000172432	GTPBP2	GTP binding protein 2 [Source:HGNC Symbol;Acc:4670]	54676	BAB12431	Hs.485449
ENSG00000172461	FUT9	"fucosyltransferase 9 (alpha (1,3) fucosyltransferase) [Source:HGNC Symbol;Acc:4020]"	10690	BAA81685	Hs.49117
ENSG00000172482	AGXT	alanine-glyoxylate aminotransferase [Source:HGNC Symbol;Acc:341]	189	CAA39572	Hs.144567
ENSG00000172531	PPP1CA	"protein phosphatase 1, catalytic subunit, alpha isozyme [Source:HGNC Symbol;Acc:9281]"	5499		Hs.733154
ENSG00000172650	AGAP5	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 5 [Source:HGNC Symbol;Acc:23467]"	119016		Hs.651147
ENSG00000172667	ZMAT3	"zinc finger, matrin-type 3 [Source:HGNC Symbol;Acc:29983]"	64393		Hs.611263
ENSG00000172757	CFL1	cofilin 1 (non-muscle) [Source:HGNC Symbol;Acc:1874]	1072		Hs.738283
ENSG00000172765	TMCC1	transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:29116]	23023	BAG56915	Hs.705541
ENSG00000172771	EFCAB12	EF-hand calcium binding domain 12 [Source:HGNC Symbol;Acc:28061]	90288		Hs.652347
ENSG00000172936	MYD88	myeloid differentiation primary response 88 [Source:HGNC Symbol;Acc:7562]	4615		Hs.82116
ENSG00000173013	CCDC96	coiled-coil domain containing 96 [Source:HGNC Symbol;Acc:26900]	257236	BAC11373	Hs.656757
ENSG00000173041	ZNF680	zinc finger protein 680 [Source:HGNC Symbol;Acc:26897]	340252	BAG53806	Hs.520886
ENSG00000173110	HSPA6	heat shock 70kDa protein 6 (HSP70B') [Source:HGNC Symbol;Acc:5239]	3310	CAA36061	Hs.662180
ENSG00000173193	PARP14	"poly (ADP-ribose) polymerase family, member 14 [Source:HGNC Symbol;Acc:29232]"	54625		Hs.619286
ENSG00000173269	MMRN2	multimerin 2 [Source:HGNC Symbol;Acc:19888]	79812		Hs.524479
ENSG00000173406	DAB1	"Dab, reelin signal transducer, homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:2661]"	1600		Hs.477370
ENSG00000173473	SMARCC1	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1 [Source:HGNC Symbol;Acc:11104]"	6599		Hs.619293
ENSG00000173530	TNFRSF10D	"tumor necrosis factor receptor superfamily, member 10d, decoy with truncated death domain [Source:HGNC Symbol;Acc:11907]"	8793	AAC32765	Hs.213467
ENSG00000173575	CHD2	chromodomain helicase DNA binding protein 2 [Source:HGNC Symbol;Acc:1917]	1106	BAH12220	Hs.220864
ENSG00000173578	XCR1	chemokine (C motif) receptor 1 [Source:HGNC Symbol;Acc:1625]	2829	BAD38891	Hs.128375
ENSG00000173653	RCE1	Ras converting CAAX endopeptidase 1 [Source:HGNC Symbol;Acc:13721]	9986		Hs.654972
ENSG00000173706	HEG1	heart development protein with EGF-like domains 1 [Source:HGNC Symbol;Acc:29227]	57493		Hs.619929
ENSG00000173786	CNP	"2',3'-cyclic nucleotide 3' phosphodiesterase [Source:HGNC Symbol;Acc:2158]"	1267		Hs.273621
ENSG00000173801	JUP	junction plakoglobin [Source:HGNC Symbol;Acc:6207]	3728		
ENSG00000173805	HAP1	huntingtin-associated protein 1 [Source:HGNC Symbol;Acc:4812]	9001	AAC39861	Hs.669865
ENSG00000173821	RNF213	ring finger protein 213 [Source:HGNC Symbol;Acc:14539]	57674		Hs.745415
ENSG00000173846	PLK3	polo-like kinase 3 [Source:HGNC Symbol;Acc:2154]	1263	CAC10659	Hs.632415
ENSG00000173905	GOLIM4	golgi integral membrane protein 4 [Source:HGNC Symbol;Acc:15448]	27333		Hs.143600
ENSG00000174028	FAM3C2	"family with sequence similarity 3, member C2 (pseudogene) [Source:HGNC Symbol;Acc:34501]"			
ENSG00000174100	MRPL45	mitochondrial ribosomal protein L45 [Source:HGNC Symbol;Acc:16651]	84311		Hs.744110
ENSG00000174325	DIRC1	disrupted in renal carcinoma 1 [Source:HGNC Symbol;Acc:15760]	116093	AAK83469	Hs.470892
ENSG00000174326	SLC16A11	"solute carrier family 16, member 11 [Source:HGNC Symbol;Acc:23093]"	162515		Hs.336564
ENSG00000174417	TRHR	thyrotropin-releasing hormone receptor [Source:HGNC Symbol;Acc:12299]	7201	BAA04120	Hs.3022
ENSG00000174437	ATP2A2	"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2 [Source:HGNC Symbol;Acc:812]"	488	AAA53193	Hs.658056
ENSG00000174469	CNTNAP2	contactin associated protein-like 2 [Source:HGNC Symbol;Acc:13830]	26047	BAH11672	Hs.655684
ENSG00000174485	DENND4A	DENN/MADD domain containing 4A [Source:HGNC Symbol;Acc:24321]	10260	BAF82981	Hs.654567
ENSG00000174808	BTC	betacellulin [Source:HGNC Symbol;Acc:1121]	685		Hs.710156
ENSG00000174837	EMR1	"egf-like module containing, mucin-like, hormone receptor-like 1 [Source:HGNC Symbol;Acc:3336]"	2015		Hs.2375
ENSG00000174840	PDE12	phosphodiesterase 12 [Source:HGNC Symbol;Acc:25386]	201626	BAD20938	Hs.734628
ENSG00000174871	CNIH2	cornichon family AMPA receptor auxiliary protein 2 [Source:HGNC Symbol;Acc:28744]	254263	AAH47953	Hs.437072
ENSG00000174963	ZIC4	Zic family member 4 [Source:HGNC Symbol;Acc:20393]	84107		Hs.739084
ENSG00000175073	VCPIP1	valosin containing protein (p97)/p47 complex interacting protein 1 [Source:HGNC Symbol;Acc:30897]	80124	BAB47479	Hs.732745
ENSG00000175106	TVP23C	trans-golgi network vesicle protein 23 homolog C (S. cerevisiae) [Source:HGNC Symbol;Acc:30453]	201158	BAG64512	Hs.745228
ENSG00000175130	MARCKSL1	MARCKS-like 1 [Source:HGNC Symbol;Acc:7142]	65108	CAA49793	Hs.743489
ENSG00000175166	PSMD2	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 2 [Source:HGNC Symbol;Acc:9559]"	5708		Hs.693192
ENSG00000175189	INHBC	"inhibin, beta C [Source:HGNC Symbol;Acc:6068]"	3626	CAA57890	Hs.632722
